user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count
2425777038,1406394803168845827,2021-06-19T23:33:45Z,k4616076,"판교맘
맞팔하면선팔
아들래미
33개월아기
내딸
육아맞팔
내아들램
딸엄마
딸맘스타그램
딸바보엄마
맘스타그램문센룩
황금개띠맘
딸내미
트니트니수업
육아맘그램
서울랜드
딸맘그램
맘스타그램
closely11830 https://t.co/Jrj0NO5rsT",Twitter for Android,113,NA,NA,NA,FALSE,FALSE,0
2425777038,1406288980316852226,2021-06-19T16:33:15Z,k4616076,"용인에버랜드
인스타베이비
여행그램
trip
여행사진
16개월아기일상
20대코디
휴가
훈스타그램
화덕피자
광어회회전초밥
육아일상
피트니스
수육백반
건강
매운떡볶이
패션인스타
잡채밥
aware8884 https://t.co/LC8AFQWOwe",Twitter for Android,109,NA,NA,NA,FALSE,FALSE,0
2425777038,1406597320670474242,2021-06-20T12:58:29Z,k4616076,"푸들스타그램
토이푸들
육아스타그램
양띠
아들맘그램
냥이
30개월아기
서울맘
맞팔좋아요
육아인스타
아빠와딸딸사랑
맞팔
임산부소통
둥이맘
육아소통환영
28개월아들
아들맘
육아소통해요
destiny13559 https://t.co/nDwUndGAxm",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2425777038,1406498887737647112,2021-06-20T06:27:20Z,k4616076,"육아소통
아들램
육아일기
육아
육아스타그램
육아정보
육아템
쥐띠맘소통
마포맘
딸랑구맘
순둥이황금쥐띠맘
육아기록
아들바보
2020년생
육아일상
2019년생
육아꿀템
육아는장비빨
lean17549 https://t.co/Gbekh0Z8qC",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
2425777038,1406599875655999503,2021-06-20T13:08:38Z,k4616076,"여행스탭
인스타키즈
큰딸
딸바보그램
여자옷
유치원
셀기꾼
육아스타그램
다이어터
사파리월드
아들맘
착샷
travel데일리코디
트니트니
맘스타그램
00일차
원숭이띠맘
치즈피자
diet
global51359 https://t.co/mUSKdCBZpo",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2425777038,1406601286665916424,2021-06-20T13:14:14Z,k4616076,"맞팔선팔하면맞팔
아들맘
키즈그램
육아스타그램
여행스타그램
인스타
육아맘일상
키즈패션
소통
맘스타그램
맘
인친
일상
육아인스타
댓글
엄마
육아맘
육아소통
댓글반사
딸맘
선팔
force40432 https://t.co/joJnRbd9Up",Twitter for Android,106,NA,NA,NA,FALSE,FALSE,0
2425777038,1406341363415740417,2021-06-19T20:01:24Z,k4616076,"아들과딸
가족나들이
어린이집
네번째생일
2번째생일
예비맘
운동하는여자
헬스타그램
육아퇴근
스탭
trippics휴가룩인스타패션
맘
딸바보엄마
인스타룩
딸
옷스타그램
벗스타그램
감성여행
disease18250 https://t.co/fBdy3498GP",Twitter for Android,114,NA,NA,NA,FALSE,FALSE,0
2425777038,1406547382863491079,2021-06-20T09:40:03Z,k4616076,"푸들스타그램
토이푸들
육아스타그램
양띠
아들맘그램
냥이
30개월아기
서울맘
맞팔좋아요
육아인스타아빠와딸
딸사랑
맞팔
임산부소통
둥이맘
육아소통환영
28개월아들
아들맘
육아소통해요
warn5751 https://t.co/7wcjfYp6ns",Twitter for Android,108,NA,NA,NA,FALSE,FALSE,0
2425777038,1406643413479419905,2021-06-20T16:01:38Z,k4616076,"아인슈패너
연애일기
데일리
존맛탱
온더테이블
여친스타그램
육아그램
추억스타그램
신상카페
사랑중
선팔
댕댕이그램
선팔하면맞팔좋튀
간식
여행후기
(지역)카페
오랜만
산책그램
아가아가
wipe60431 https://t.co/gbo4VAKwaM",Twitter for Android,109,NA,NA,NA,FALSE,FALSE,0
2425777038,1406397321105993729,2021-06-19T23:43:45Z,k4616076,"워킹맘
알바
줌마일상
맘룩
줌마그램
육아일상
부업스타그램
재테크
아기스타그램
육아일기
육아그램
베이비
육아전쟁육아맘소통
아기
부업문의
도치맘
딸맘
부부스타그램
베이비스타그램
젊줌마
order85856 https://t.co/gUTEtnvHBx",Twitter for Android,111,NA,NA,NA,FALSE,FALSE,0
2425777038,1406490194027687938,2021-06-20T05:52:48Z,k4616076,"비행스타그램
야식
셀끼꾼
뷰티팁셀카
아가그램
food
오후
요리스타그램
여행사진
데일리그램
다욧
육아
알라뷰
셀고
workout
남친스타그램추억
diet
분위기좋은카페
소통환영
consider28103 https://t.co/qpqg4Uy5W0",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2425777038,1406436618928492548,2021-06-20T02:19:54Z,k4616076,"헬
고성군
베이비
맛
키즈스타일링
아침
재미있는웹툰
벚꽃축제
육아인스타
동두천시태안군전라북도전주시
청송군
태닝
고맙습니다그램
일상소통
사랑이야
야식은사람입니다
요일웹툰
성남시
amount81650 https://t.co/eeDStYCh48",Twitter for Android,109,NA,NA,NA,FALSE,FALSE,0
2425777038,1406647222687522819,2021-06-20T16:16:46Z,k4616076,"용인에버랜드
인스타베이비
여행그램
trip
여행사진
16개월아기일상
20대코디
휴가
훈스타그램
화덕피자광어회
회전초밥
육아일상
피트니스
수육백반
건강
매운떡볶이
패션인스타
잡채밥
fashionable31405 https://t.co/ZB04c7qU65",Twitter for Android,116,NA,NA,NA,FALSE,FALSE,0
2425777038,1406602551634534403,2021-06-20T13:19:16Z,k4616076,"워킹맘
알바육아전쟁
줌마일상
맘룩
줌마그램
육아일상
부업스타그램
재테크
아기스타그램
육아일기
육아그램
베이비
육아맘소통
아기
부업문의
도치맘
딸맘
부부스타그램
베이비스타그램
젊줌마
route34346 https://t.co/RW950cUICN",Twitter for Android,111,NA,NA,NA,FALSE,FALSE,0
1152273356005052416,1406752337369067521,2021-06-20T23:14:28Z,O2_lem,요즘 마in 보는데 거기 나오는 꼬마가 자기 친엄마 알아봤는데 자기가 애기때 맡았던 향기? 체취같은거로 친엄마 알아봤다는데 약간 그런거로 림송 육아물(이라쓰고임출튀라읽는다) 존맛일듯...,Twitter for iPhone,119,NA,NA,NA,FALSE,TRUE,0
844161742867333120,1406284121073086468,2021-06-19T16:13:56Z,n65SreTx8F3sE1S,"존맛
도장깨기카페추천
좋아요테러
liker
놀러가자
데일리스타그램
냥스타그램
딸바보
여행기록
먹스타
와이프
육아
내사랑
월요병
냥냥이
다이어터
키즈스타그램
커플샷
실시간
먹방
fame86129 https://t.co/O50mhrGM8I",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
844161742867333120,1406239237658222592,2021-06-19T13:15:35Z,n65SreTx8F3sE1S,"애엄마
육아맘일상
소통
장모치와와
육아정보
딸바보엄마
36개월아기
동탄맘
애아빠그램
애엄마그램
원주맘
문센
엄마스타그램엄마랑아들
쓰담쓰담
대구맘
내딸들
춘천맘
첫돌
주말나들이
peninsula60912 https://t.co/l5dKunGAI5",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
844161742867333120,1406649454002798594,2021-06-20T16:25:38Z,n65SreTx8F3sE1S,"애엄마
육아맘일상
소통
장모치와와
육아정보
딸바보엄마
36개월아기
동탄맘
애아빠그램
애엄마그램
원주맘
문센
엄마랑아들
쓰담쓰담
대구맘
내딸들엄마스타그램
춘천맘
첫돌
주말나들이
share56090 https://t.co/aAb1kWTv2k",Twitter for Android,108,NA,NA,NA,FALSE,FALSE,0
